,scores,,,,,
43150,0,0,,,,
43151,0,0,,,,
43152,0,0,,,,
43153,0,0,,,,
43154,0,0,,,,
43155,0,0,,,,
43156,-2,-1,,,,
43157,-1,-1,,,,
43158,0,0,,,,
43159,0,0,,,,
43160,0,0,,,,
43161,0,0,,,,
43162,-1,-1,,,,
43163,0,0,,,,
43164,0,0,,,,
43165,-1,-1,,,,
43166,0,0,,,,
43167,-1,-1,,,,
43168,0,0,,,,
43169,0,0,,,,
43170,0,0,,,,
43171,0,0,,,,
43172,-1,-1,,,,
43173,0,0,,,,
43174,0,0,,,,
43175,2,1,,,,
43176,-1,-1,,,,
43177,-1,-1,,,,
43178,0,0,,,,
43179,-1,-1,,,,
43180,1,1,,,,
43181,1,1,,,,
43182,0,0,,,,
43183,0,0,,,,
43184,-1,-1,,,,
43185,-1,-1,,,,
43186,0,0,,,,
43187,0,0,,,,
43188,0,0,,,,
43189,1,1,,,,
43190,-1,-1,,,,
43191,0,0,,,,
43192,-1,-1,,,,
43193,0,0,,,,
43194,0,0,,,,
43195,-1,-1,,,,
43196,2,1,,,,
43197,0,0,,,,
43198,0,0,,,,
43199,0,0,,,,
43200,0,0,,,,
43201,0,0,,,,
43202,-1,-1,,,,
43203,0,0,,,,
43204,-1,-1,,,,
43205,-1,-1,,,,
43206,0,0,,,,
43207,0,0,,,,
43208,1,1,,,,
43209,0,0,,,,
43210,-1,-1,,,,
43211,0,0,,,,
43212,-1,-1,,,,
43213,2,1,,,,
43214,0,0,,,,
43215,-1,-1,,,,
43216,3,1,,,,
43217,-1,-1,,,,
43218,0,0,,,,
43219,1,1,,,,
43220,1,1,,,,
43221,-2,-1,,,,
43222,-1,-1,,,,
43223,-2,-1,,,,
43224,-1,-1,,,,
43225,0,0,,,,
43226,0,0,,,,
43227,-1,-1,,,,
43228,0,0,,,,
43229,2,1,,,,
43230,0,0,,,,
43231,0,0,,,,
43232,0,0,,,,
43233,0,0,,,,
43234,-2,-1,,,,
43235,0,0,,,,
43236,-1,-1,,,,
43237,0,0,,,,
43238,0,0,,,,
43239,0,0,,,,
43240,-2,-1,,,,
43241,1,1,,,,
43242,1,1,,,,
43243,0,0,,,,
43244,0,0,,,,
43245,1,1,,,,
43246,0,0,,,,
43247,0,0,,,,
43248,-1,-1,,,,
43249,0,0,,,,
43250,0,0,,,,
43251,1,1,,,,
43252,0,0,,,,
43253,-1,-1,,,,
43254,0,0,,,,
43255,2,1,,,,
43256,0,0,,,,
43257,0,0,,,,
43258,0,0,,,,
43259,0,0,,,,
43260,0,0,,,,
43261,0,0,,,,
43262,-2,-1,,,,
43263,0,0,,,,
43264,0,0,,,,
43265,0,0,,,,
43266,0,0,,,,
43267,0,0,,,,
43268,0,0,,,,
43269,1,1,,,,
43270,-1,-1,,,,
43271,0,0,,,,
43272,-3,-1,,,,
43273,-3,-1,,,,
43274,1,1,,,,
43275,-2,-1,,,,
43276,0,0,,,,
43277,0,0,,,,
43278,0,0,,,,
43279,1,1,,,,
43280,-1,-1,,,,
43281,0,0,,,,
43282,0,0,,,,
43283,1,1,,,,
43284,-2,-1,,,,
43285,0,0,,,,
43286,0,0,,,,
43287,0,0,,,,
43288,-2,-1,,,,
43289,0,0,,,,
43290,0,0,,,,
43291,0,0,,,,
43292,0,0,,,,
43293,0,0,,,,
43294,1,1,,,,
43295,0,0,,,,
43296,0,0,,,,
43297,0,0,,,,
43298,0,0,,,,
43299,0,0,,,,
43300,0,0,,,,
43301,0,0,,,,
43302,-1,-1,,,,
43303,-2,-1,,,,
43304,-2,-1,,,,
43305,0,0,,,,
43306,0,0,,,,
43307,0,0,,,,
43308,0,0,,,,
43309,0,0,,,,
43310,0,0,,,,
43311,-1,-1,,,,
43312,0,0,,,,
43313,-1,-1,,,,
43314,0,0,,,,
43315,0,0,,,,
43316,0,0,,,,
43317,0,0,,,,
43318,1,1,,,,
43319,0,0,,,,
43320,-1,-1,,,,
43321,0,0,,,,
43322,0,0,,,,
43323,0,0,,,,
43324,-1,-1,,,,
43325,0,0,,,,
43326,1,1,,,,
43327,0,0,,,,
43328,0,0,,,,
43329,-1,-1,,,,
43330,-1,-1,,,,
43331,-1,-1,,,,
43332,3,1,,,,
43333,0,0,,,,
43334,0,0,,,,
43335,0,0,,,,
43336,0,0,,,,
43337,0,0,,,,
43338,0,0,,,,
43339,0,0,,,,
43340,1,1,,,,
43341,0,0,,,,
43342,2,1,,,,
43343,0,0,,,,
43344,0,0,,,,
43345,0,0,,,,
43346,0,0,,,,
43347,0,0,,,,
43348,2,1,,,,
43349,2,1,,,,
43350,0,0,,,,
43351,0,0,,,,
43352,0,0,,,,
43353,-1,-1,,,,
43354,-1,-1,,,,
43355,0,0,,,,
43356,0,0,,,,
43357,-1,-1,,,,
43358,-3,-1,,,,
43359,0,0,,,,
43360,0,0,,,,
43361,0,0,,,,
43362,-2,-1,,,,
43363,0,0,,,,
43364,0,0,,,,
43365,0,0,,,,
43366,0,0,,,,
43367,0,0,,,,
43368,0,0,,,,
43369,-1,-1,,,,
43370,1,1,,,,
43371,0,0,,,,
43372,0,0,,,,
43373,0,0,,,,
43374,0,0,,,,
43375,0,0,,,,
43376,0,0,,,,
43377,0,0,,,,
43378,-1,-1,,,,
43379,2,1,,,,
43380,-1,-1,,,,
43381,0,0,,,,
43382,0,0,,,,
43383,0,0,,,,
43384,1,1,,,,
43385,1,1,,,,
43386,0,0,,,,
43387,0,0,,,,
43388,0,0,,,,
43389,0,0,,,,
43390,0,0,,,,
43391,0,0,,,,
43392,0,0,,,,
43393,0,0,,,,
43394,-1,-1,,,,
43395,1,1,,,,
43396,0,0,,,,
43397,-1,-1,,,,
43398,-1,-1,,,,
43399,0,0,,,,
43400,1,1,,,,
43401,0,0,,,,
43402,-1,-1,,,,
43403,0,0,,,,
43404,0,0,,,,
43405,1,1,,,,
43406,0,0,,,,
43407,-1,-1,,,,
43408,1,1,,,,
43409,0,0,,,,
43410,-1,-1,,,,
43411,-1,-1,,,,
43412,-1,-1,,,,
43413,-2,-1,,,,
43414,0,0,,,,
43415,1,1,,,,
43416,0,0,,,,
43417,0,0,,,,
43418,1,1,,,,
43419,0,0,,,,
43420,1,1,,,,
43421,0,0,,,,
43422,0,0,,,,
43423,0,0,,,,
43424,-1,-1,,,,
43425,2,1,,,,
43426,-1,-1,,,,
43427,0,0,,,,
43428,0,0,,,,
43429,0,0,,,,
43430,0,0,,,,
43431,0,0,,,,
43432,0,0,,,,
43433,2,1,,,,
43434,0,0,,,,
43435,0,0,,,,
43436,0,0,,,,
43437,0,0,,,,
43438,0,0,,,,
43439,0,0,,,,
43440,0,0,,,,
43441,0,0,,,,
43442,0,0,,,,
43443,1,1,,,,
43444,0,0,,,,
43445,0,0,,,,
43446,0,0,,,,
43447,2,1,,,,
43448,-1,-1,,,,
43449,0,0,,,,
43450,0,0,,,,
43451,1,1,,,,
43452,-1,-1,,,,
43453,0,0,,,,
43454,0,0,,,,
43455,2,1,,,,
43456,0,0,,,,
43457,1,1,,,,
43458,-1,-1,,,,
43459,0,0,,,,
43460,-1,-1,,,,
43461,0,0,,,,
43462,0,0,,,,
43463,-1,-1,,,,
43464,0,0,,,,
43465,-1,-1,,,,
43466,0,0,,,,
43467,0,0,,,,
43468,0,0,,,,
43469,0,0,,,,
43470,0,0,,,,
43471,0,0,,,,
43472,-1,-1,,,,
43473,0,0,,,,
43474,3,1,,,,
43475,0,0,,,,
43476,0,0,,,,
43477,-3,-1,,,,
43478,0,0,,,,
43479,-1,-1,,,,
43480,0,0,,,,
43481,0,0,,,,
43482,0,0,,,,
43483,-1,-1,,,,
43484,-2,-1,,,,
43485,0,0,,,,
43486,0,0,,,,
43487,0,0,,,,
43488,0,0,,,,
43489,0,0,,,,
43490,-2,-1,,,,
43491,0,0,,,,
43492,1,1,,,,
43493,0,0,,,,
43494,0,0,,,,
43495,2,1,,,,
43496,-1,-1,,,,
43497,-1,-1,,,,
43498,0,0,,,,
43499,0,0,,,,
43500,0,0,,,,
43501,-1,-1,,,,
43502,0,0,,,,
43503,1,1,,,,
43504,0,0,,,,
43505,0,0,,,,
43506,0,0,,,,
43507,0,0,,,,
43508,0,0,,,,
43509,-1,-1,,,,
43510,0,0,,,,
43511,0,0,,,,
43512,-1,-1,,,,
43513,2,1,,,,
43514,-1,-1,,,,
43515,0,0,,,,
43516,0,0,,,,
43517,0,0,,,,
43518,-1,-1,,,,
43519,0,0,,,,
43520,0,0,,,,
43521,1,1,,,,
43522,0,0,,,,
43523,0,0,,,,
43524,0,0,,,,
43525,0,0,,,,
43526,1,1,,,,
43527,-2,-1,,,,
43528,0,0,,,,
43529,0,0,,,,
43530,0,0,,,,
43531,0,0,,,,
43532,0,0,,,,
43533,0,0,,,,
43534,0,0,,,,
43535,-2,-1,,,,
43536,0,0,,,,
43537,-2,-1,,,,
43538,0,0,,,,
43539,0,0,,,,
43540,0,0,,,,
43541,-1,-1,,,,
43542,0,0,,,,
43543,0,0,,,,
43544,0,0,,,,
43545,0,0,,,,
43546,0,0,,,,
43547,2,1,,,,
43548,1,1,,,,
43549,0,0,,,,
43550,-1,-1,,,,
43551,0,0,,,,
43552,0,0,,,,
43553,-2,-1,,,,
43554,1,1,,,,
43555,0,0,,,,
43556,0,0,,,,
43557,0,0,,,,
43558,0,0,,,,
43559,1,1,,,,
43560,0,0,,,,
43561,2,1,,,,
43562,0,0,,,,
43563,0,0,,,,
43564,0,0,,,,
43565,0,0,,,,
43566,0,0,,,,
43567,1,1,,,,
43568,0,0,,,,
43569,-2,-1,,,,
43570,-1,-1,,,,
43571,0,0,,,,
43572,-2,-1,,,,
43573,-2,-1,,,,
43574,0,0,,,,
43575,0,0,,,,
43576,0,0,,,,
43577,0,0,,,,
43578,0,0,,,,
43579,-1,-1,,,,
43580,0,0,,,,
43581,2,1,,,,
43582,0,0,,,,
43583,0,0,,,,
43584,-1,-1,,,,
43585,0,0,,,,
43586,0,0,,,,
43587,0,0,,,,
43588,0,0,,,,
43589,0,0,,,,
43590,0,0,,,,
43591,-2,-1,,,,
43592,0,0,,,,
43593,0,0,,,,
43594,0,0,,,,
43595,0,0,,,,
43596,0,0,,,,
43597,1,1,,,,
43598,0,0,,,,
43599,0,0,,,,
43600,0,0,,,,
43601,0,0,,,,
43602,0,0,,,,
43603,1,1,,,,
43604,0,0,,,,
43605,1,1,,,,
43606,0,0,,,,
43607,0,0,,,,
43608,0,0,,,,
43609,0,0,,,,
43610,0,0,,,,
43611,-1,-1,,,,
43612,0,0,,,,
43613,-1,-1,,,,
43614,0,0,,,,
43615,-1,-1,,,,
43616,2,1,,,,
43617,0,0,,,,
43618,0,0,,,,
43619,-3,-1,,,,
43620,-1,-1,,,,
43621,0,0,,,,
43622,0,0,,,,
43623,0,0,,,,
43624,0,0,,,,
43625,1,1,,,,
43626,1,1,,,,
43627,-1,-1,,,,
43628,0,0,,,,
43629,-1,-1,,,,
43630,0,0,,,,
43631,0,0,,,,
43632,-1,-1,,,,
43633,-1,-1,,,,
43634,0,0,,,,
43635,-1,-1,,,,
43636,-1,-1,,,,
43637,0,0,,,,
43638,0,0,,,,
43639,0,0,,,,
43640,1,1,,,,
43641,1,1,,,,
43642,-1,-1,,,,
43643,1,1,,,,
43644,0,0,,,,
43645,-1,-1,,,,
43646,1,1,,,,
43647,1,1,,,,
43648,0,0,,,,
43649,-2,-1,,,,
43650,0,0,,,,
43651,0,0,,,,
43652,0,0,,,,
43653,0,0,,,,
43654,0,0,,,,
43655,0,0,,,,
43656,0,0,,,,
43657,-1,-1,,,,
43658,0,0,,,,
43659,0,0,,,,
43660,0,0,,,,
43661,0,0,,,,
43662,-1,-1,,,,
43663,0,0,,,,
43664,-1,-1,,,,
43665,0,0,,,,
43666,0,0,,,,
43667,0,0,,,,
43668,-1,-1,,,,
43669,0,0,,,,
43670,0,0,,,,
43671,0,0,,,,
43672,0,0,,,,
43673,2,1,,,,
43674,1,1,,,,
43675,0,0,,,,
43676,0,0,,,,
43677,0,0,,,,
43678,2,1,,,,
43679,-1,-1,,,,
43680,-1,-1,,,,
43681,-2,-1,,,,
43682,0,0,,,,
43683,0,0,,,,
43684,0,0,,,,
43685,0,0,,,,
43686,0,0,,,,
43687,0,0,,,,
43688,0,0,,,,
43689,-1,-1,,,,
43690,-1,-1,,,,
43691,2,1,,,,
43692,0,0,,,,
43693,-1,-1,,,,
43694,0,0,,,,
43695,0,0,,,,
43696,-1,-1,,,,
43697,0,0,,,,
43698,0,0,,,,
43699,-1,-1,,,,
43700,1,1,,,,
43701,1,1,,,,
43702,0,0,,,,
43703,0,0,,,,
43704,0,0,,,,
43705,0,0,,,,
43706,0,0,,,,
43707,-1,-1,,,,
43708,0,0,,,,
43709,1,1,,,,
43710,0,0,,,,
43711,-2,-1,,,,
43712,0,0,,,,
43713,0,0,,,,
43714,0,0,,,,
43715,-1,-1,,,,
43716,0,0,,,,
43717,1,1,,,,
43718,2,1,,,,
43719,0,0,,,,
43720,1,1,,,,
43721,1,1,,,,
43722,0,0,,,,
43723,0,0,,,,
43724,0,0,,,,
43725,0,0,,,,
43726,-1,-1,,,,
43727,0,0,,,,
43728,0,0,,,,
43729,0,0,,,,
43730,-1,-1,,,,
43731,0,0,,,,
43732,1,1,,,,
43733,0,0,,,,
43734,-1,-1,,,,
43735,-1,-1,,,,
43736,0,0,,,,
43737,0,0,,,,
43738,1,1,,,,
43739,-1,-1,,,,
43740,-1,-1,,,,
43741,-1,-1,,,,
43742,0,0,,,,
43743,0,0,,,,
43744,-2,-1,,,,
43745,0,0,,,,
43746,0,0,,,,
43747,-1,-1,,,,
43748,0,0,,,,
43749,0,0,,,,
43750,0,0,,,,
43751,3,1,,,,
43752,0,0,,,,
43753,0,0,,,,
43754,0,0,,,,
43755,2,1,,,,
43756,0,0,,,,
43757,0,0,,,,
43758,1,1,,,,
43759,0,0,,,,
43760,0,0,,,,
43761,-1,-1,,,,
43762,0,0,,,,
43763,0,0,,,,
43764,0,0,,,,
43765,0,0,,,,
43766,0,0,,,,
43767,-1,-1,,,,
43768,0,0,,,,
43769,0,0,,,,
43770,1,1,,,,
43771,0,0,,,,
43772,-1,-1,,,,
43773,-1,-1,,,,
43774,0,0,,,,
43775,2,1,,,,
43776,0,0,,,,
43777,0,0,,,,
43778,0,0,,,,
43779,-1,-1,,,,
43780,0,0,,,,
43781,0,0,,,,
43782,-1,-1,,,,
43783,1,1,,,,
43784,0,0,,,,
43785,-1,-1,,,,
43786,-1,-1,,,,
43787,0,0,,,,
43788,0,0,,,,
43789,1,1,,,,
43790,0,0,,,,
43791,-1,-1,,,,
43792,0,0,,,,
43793,1,1,,,,
43794,1,1,,,,
43795,2,1,,,,
43796,0,0,,,,
43797,0,0,,,,
43798,0,0,,,,
43799,-4,-1,,,,
43800,0,0,,,,
43801,1,1,,,,
43802,0,0,,,,
43803,1,1,,,,
43804,0,0,,,,
43805,0,0,,,,
43806,-1,-1,,,,
43807,-1,-1,,,,
43808,0,0,,,,
43809,0,0,,,,
43810,0,0,,,,
43811,1,1,,,,
43812,-1,-1,,,,
43813,0,0,,,,
43814,0,0,,,,
43815,0,0,,,,
43816,0,0,,,,
43817,0,0,,,,
43818,0,0,,,,
43819,0,0,,,,
43820,0,0,,,,
43821,0,0,,,,
43822,0,0,,,,
43823,-1,-1,,,,
43824,0,0,,,,
43825,0,0,,,,
43826,-1,-1,,,,
43827,1,1,,,,
43828,-2,-1,,,,
43829,-1,-1,,,,
43830,0,0,,,,
43831,0,0,,,,
43832,0,0,,,,
43833,0,0,,,,
43834,-1,-1,,,,
43835,0,0,,,,
43836,0,0,,,,
43837,-2,-1,,,,
43838,1,1,,,,
43839,-1,-1,,,,
43840,1,1,,,,
43841,0,0,,,,
43842,0,0,,,,
43843,1,1,,,,
43844,0,0,,,,
43845,0,0,,,,
43846,0,0,,,,
43847,-2,-1,,,,
43848,0,0,,,,
43849,0,0,,,,
43850,0,0,,,,
43851,0,0,,,,
43852,2,1,,,,
43853,0,0,,,,
43854,0,0,,,,
43855,0,0,,,,
43856,0,0,,,,
43857,0,0,,,,
43858,-1,-1,,,,
43859,-1,-1,,,,
43860,1,1,,,,
43861,-2,-1,,,,
43862,0,0,,,,
43863,-1,-1,,,,
43864,0,0,,,,
43865,0,0,,,,
43866,0,0,,,,
43867,0,0,,,,
43868,2,1,,,,
43869,-1,-1,,,,
43870,0,0,,,,
43871,-2,-1,,,,
43872,0,0,,,,
43873,0,0,,,,
43874,-1,-1,,,,
43875,-2,-1,,,,
43876,-1,-1,,,,
43877,1,1,,,,
43878,1,1,,,,
43879,0,0,,,,
43880,-1,-1,,,,
43881,2,1,,,,
43882,-1,-1,,,,
43883,0,0,,,,
43884,0,0,,,,
43885,0,0,,,,
43886,-1,-1,,,,
43887,0,0,,,,
43888,1,1,,,,
43889,0,0,,,,
43890,-1,-1,,,,
43891,0,0,,,,
43892,0,0,,,,
43893,0,0,,,,
43894,1,1,,,,
43895,-2,-1,,,,
43896,0,0,,,,
43897,0,0,,,,
43898,0,0,,,,
43899,2,1,,,,
43900,1,1,,,,
43901,2,1,,,,
43902,-1,-1,,,,
43903,0,0,,,,
43904,-1,-1,,,,
43905,0,0,,,,
43906,2,1,,,,
43907,0,0,,,,
43908,2,1,,,,
43909,-2,-1,,,,
43910,0,0,,,,
43911,-1,-1,,,,
43912,0,0,,,,
43913,-1,-1,,,,
43914,-1,-1,,,,
43915,0,0,,,,
43916,-1,-1,,,,
43917,-1,-1,,,,
43918,0,0,,,,
43919,0,0,,,,
43920,0,0,,,,
43921,-1,-1,,,,
43922,0,0,,,,
43923,-1,-1,,,,
43924,1,1,,,,
43925,0,0,,,,
43926,0,0,,,,
43927,0,0,,,,
43928,0,0,,,,
43929,0,0,,,,
43930,-1,-1,,,,
43931,0,0,,,,
43932,-1,-1,,,,
43933,0,0,,,,
43934,0,0,,,,
43935,0,0,,,,
43936,0,0,,,,
43937,0,0,,,,
43938,-1,-1,,,,
43939,0,0,,,,
43940,0,0,,,,
43941,0,0,,,,
43942,1,1,,,,
43943,2,1,,,,
43944,0,0,,,,
43945,2,1,,,,
43946,0,0,,,,
43947,0,0,,,,
43948,-1,-1,,,,
43949,1,1,,,,
43950,0,0,,,,
43951,0,0,,,,
43952,-2,-1,,,,
43953,1,1,,,,
43954,0,0,,,,
43955,-1,-1,,,,
43956,-1,-1,,,,
43957,-1,-1,,,,
43958,-1,-1,,,,
43959,2,1,,,,
43960,0,0,,,,
43961,1,1,,,,
43962,1,1,,,,
43963,-1,-1,,,,
43964,0,0,,,,
43965,1,1,,,,
43966,1,1,,,,
43967,1,1,,,,
43968,0,0,,,,
43969,0,0,,,,
43970,0,0,,,,
43971,0,0,,,,
43972,-1,-1,,,,
43973,-1,-1,,,,
43974,-2,-1,,,,
43975,0,0,,,,
43976,2,1,,,,
43977,-1,-1,,,,
43978,0,0,,,,
43979,-1,-1,,,,
43980,0,0,,,,
43981,-2,-1,,,,
43982,0,0,,,,
43983,0,0,,,,
43984,0,0,,,,
43985,0,0,,,,
43986,-1,-1,,,,
43987,-2,-1,,,,
43988,-1,-1,,,,
43989,-1,-1,,,,
43990,-1,-1,,,,
43991,-1,-1,,,,
43992,0,0,,,,
43993,0,0,,,,
43994,0,0,,,,
43995,0,0,,,,
43996,0,0,,,,
43997,0,0,,,,
43998,0,0,,,,
43999,-1,-1,,,,
44000,2,1,,,,
44001,1,1,,,,
44002,0,0,,,,
44003,0,0,,,,
44004,0,0,,,,
44005,0,0,,,,
44006,2,1,,,,
44007,0,0,,,,
44008,0,0,,,,
44009,0,0,,,,
44010,0,0,,,,
44011,1,1,,,,
44012,0,0,,,,
44013,1,1,,,,
44014,-1,-1,,,,
44015,1,1,,,,
44016,-1,-1,,,,
44017,0,0,,,,
44018,1,1,,,,
44019,0,0,,,,
44020,0,0,,,,
44021,1,1,,,,
44022,0,0,,,,
44023,0,0,,,,
44024,0,0,,,,
44025,1,1,,,,
44026,0,0,,,,
44027,0,0,,,,
44028,0,0,,,,
44029,2,1,,,,
44030,-2,-1,,,,
44031,0,0,,,,
44032,0,0,,,,
44033,0,0,,,,
44034,0,0,,,,
44035,0,0,,,,
44036,2,1,,,,
44037,0,0,,,,
44038,0,0,,,,
44039,-2,-1,,,,
44040,0,0,,,,
44041,0,0,,,,
44042,0,0,,,,
44043,0,0,,,,
44044,0,0,,,,
44045,-1,-1,,,,
44046,-1,-1,,,,
44047,0,0,,,,
44048,1,1,,,,
44049,-1,-1,,,,
44050,0,0,,,,
44051,1,1,,,,
44052,0,0,,,,
44053,0,0,,,,
44054,2,1,,,,
44055,-1,-1,,,,
44056,0,0,,,,
44057,0,0,,,,
44058,0,0,,,,
44059,1,1,,,,
44060,1,1,,,,
44061,0,0,,,,
44062,0,0,,,,
44063,0,0,,,,
44064,0,0,,,,
44065,0,0,,,,
44066,-2,-1,,,,
44067,0,0,,,,
44068,0,0,,,,
44069,0,0,,,,
44070,0,0,,,,
44071,0,0,,,,
44072,0,0,,,,
44073,0,0,,,,
44074,-1,-1,,,,
44075,1,1,,,,
44076,0,0,,,,
44077,0,0,,,,
44078,0,0,,,,
44079,0,0,,,,
44080,-1,-1,,,,
44081,0,0,,,,
44082,2,1,,,,
44083,-1,-1,,,,
44084,0,0,,,,
44085,1,1,,,,
44086,0,0,,,,
44087,0,0,,,,
44088,0,0,,,,
44089,0,0,,,,
44090,1,1,,,,
44091,1,1,,,,
44092,0,0,,,,
44093,0,0,,,,
44094,0,0,,,,
44095,0,0,,,,
44096,0,0,,,,
44097,0,0,,,,
44098,1,1,,,,
44099,0,0,,,,
44100,0,0,,,,
44101,0,0,,,,
44102,1,1,,,,
44103,-1,-1,,,,
44104,1,1,,,,
44105,0,0,,,,
44106,-2,-1,,,,
44107,-1,-1,,,,
44108,0,0,,,,
44109,-1,-1,,,,
44110,1,1,,,,
44111,1,1,,,,
44112,0,0,,,,
44113,0,0,,,,
44114,0,0,,,,
44115,-1,-1,,,,
44116,0,0,,,,
44117,0,0,,,,
44118,-1,-1,,,,
44119,1,1,,,,
44120,0,0,,,,
44121,1,1,,,,
44122,-1,-1,,,,
44123,0,0,,,,
44124,-1,-1,,,,
44125,0,0,,,,
44126,-1,-1,,,,
44127,0,0,,,,
44128,0,0,,,,
44129,0,0,,,,
44130,0,0,,,,
44131,0,0,,,,
44132,0,0,,,,
44133,0,0,,,,
44134,0,0,,,,
44135,0,0,,,,
44136,-1,-1,,,,
44137,1,1,,,,
44138,-1,-1,,,,
44139,2,1,,,,
44140,-1,-1,,,,
44141,0,0,,,,
44142,0,0,,,,
44143,0,0,,,,
44144,0,0,,,,
44145,0,0,,,,
44146,1,1,,,,
44147,0,0,,,,
44148,0,0,,,,
44149,0,0,,,,
44150,0,0,,,,
44151,0,0,,,,
44152,1,1,,,,
44153,0,0,,,,
44154,-1,-1,,,,
44155,0,0,,,,
44156,0,0,,,,
44157,0,0,,,,
44158,-1,-1,,,,
44159,0,0,,,,
44160,-1,-1,,,,
44161,1,1,,,,
44162,-1,-1,,,,
44163,-1,-1,,,,
44164,2,1,,,,
44165,0,0,,,,
44166,0,0,,,,
44167,0,0,,,,
44168,0,0,,,,
44169,0,0,,,,
44170,3,1,,,,
44171,0,0,,,,
44172,0,0,,,,
44173,-1,-1,,,,
44174,0,0,,,,
44175,1,1,,,,
44176,0,0,,,,
44177,-1,-1,,,,
44178,1,1,,,,
44179,-1,-1,,,,
44180,0,0,,,,
44181,-2,-1,,,,
44182,0,0,,,,
44183,0,0,,,,
44184,-1,-1,,,,
44185,0,0,,,,
44186,0,0,,,,
44187,0,0,,,,
44188,1,1,,,,
44189,0,0,,,,
44190,0,0,,,,
44191,-1,-1,,,,
44192,0,0,,,,
44193,-1,-1,,,,
44194,0,0,,,,
44195,1,1,,,,
44196,0,0,,,,
44197,0,0,,,,
44198,0,0,,,,
44199,0,0,,,,
44200,0,0,,,,
44201,0,0,,,,
44202,0,0,,,,
44203,0,0,,,,
44204,-1,-1,,,,
44205,-1,-1,,,,
44206,0,0,,,,
44207,1,1,,,,
44208,0,0,,,,
44209,0,0,,,,
44210,0,0,,,,
44211,0,0,,,,
44212,0,0,,,,
44213,0,0,,,,
44214,1,1,,,,
44215,0,0,,,,
44216,0,0,,,,
44217,0,0,,,,
44218,0,0,,,,
44219,0,0,,,,
44220,1,1,,,,
44221,-1,-1,,,,
44222,0,0,,,,
44223,0,0,,,,
44224,0,0,,,,
44225,0,0,,,,
44226,-1,-1,,,,
44227,0,0,,,,
44228,-2,-1,,,,
44229,1,1,,,,
44230,-3,-1,,,,
44231,0,0,,,,
44232,0,0,,,,
44233,1,1,,,,
44234,-1,-1,,,,
44235,-1,-1,,,,
44236,0,0,,,,
44237,0,0,,,,
44238,-1,-1,,,,
44239,0,0,,,,
44240,0,0,,,,
44241,0,0,,,,
44242,0,0,,,,
44243,0,0,,,,
44244,1,1,,,,
44245,0,0,,,,
44246,1,1,,,,
44247,0,0,,,,
44248,0,0,,,,
44249,0,0,,,,
44250,-1,-1,,,,
44251,0,0,,,,
44252,0,0,,,,
44253,-1,-1,,,,
44254,1,1,,,,
44255,0,0,,,,
44256,-1,-1,,,,
44257,-1,-1,,,,
44258,0,0,,,,
44259,0,0,,,,
44260,1,1,,,,
44261,2,1,,,,
44262,0,0,,,,
44263,-1,-1,,,,
44264,0,0,,,,
44265,-1,-1,,,,
44266,0,0,,,,
44267,-1,-1,,,,
44268,0,0,,,,
44269,1,1,,,,
44270,0,0,,,,
44271,1,1,,,,
44272,0,0,,,,
44273,0,0,,,,
44274,-2,-1,,,,
44275,0,0,,,,
44276,-1,-1,,,,
44277,0,0,,,,
44278,-1,-1,,,,
44279,-1,-1,,,,
44280,0,0,,,,
44281,0,0,,,,
44282,0,0,,,,
44283,-1,-1,,,,
44284,2,1,,,,
44285,1,1,,,,
44286,1,1,,,,
44287,0,0,,,,
44288,0,0,,,,
44289,0,0,,,,
44290,0,0,,,,
44291,0,0,,,,
44292,-3,-1,,,,
44293,0,0,,,,
44294,1,1,,,,
44295,0,0,,,,
44296,0,0,,,,
44297,0,0,,,,
44298,0,0,,,,
44299,0,0,,,,
44300,0,0,,,,
44301,0,0,,,,
44302,-1,-1,,,,
44303,0,0,,,,
44304,0,0,,,,
44305,0,0,,,,
44306,-1,-1,,,,
44307,0,0,,,,
44308,0,0,,,,
44309,0,0,,,,
44310,-1,-1,,,,
44311,0,0,,,,
44312,0,0,,,,
44313,0,0,,,,
44314,-2,-1,,,,
44315,0,0,,,,
44316,0,0,,,,
44317,0,0,,,,
44318,-2,-1,,,,
44319,0,0,,,,
44320,0,0,,,,
44321,0,0,,,,
44322,0,0,,,,
44323,-1,-1,,,,
44324,0,0,,,,
44325,0,0,,,,
44326,1,1,,,,
44327,2,1,,,,
44328,-1,-1,,,,
44329,0,0,,,,
44330,-1,-1,,,,
44331,0,0,,,,
44332,1,1,,,,
44333,0,0,,,,
44334,0,0,,,,
44335,0,0,,,,
44336,0,0,,,,
44337,0,0,,,,
44338,0,0,,,,
44339,-1,-1,,,,
44340,0,0,,,,
44341,0,0,,,,
44342,-1,-1,,,,
44343,-1,-1,,,,
44344,0,0,,,,
44345,2,1,,,,
44346,-2,-1,,,,
44347,0,0,,,,
44348,0,0,,,,
44349,0,0,,,,
44350,1,1,,,,
44351,0,0,,,,
44352,0,0,,,,
44353,0,0,,,,
44354,0,0,,,,
44355,0,0,,,,
44356,0,0,,,,
44357,0,0,,,,
44358,0,0,,,,
44359,1,1,,,,
44360,0,0,,,,
44361,1,1,,,,
44362,-1,-1,,,,
44363,0,0,,,,
44364,0,0,,,,
44365,0,0,,,,
44366,0,0,,,,
44367,0,0,,,,
44368,-1,-1,,,,
44369,1,1,,,,
44370,-1,-1,,,,
