,scores,
24153,0,0
24154,0,0
24155,0,0
24156,0,0
24157,0,0
24158,0,0
24159,0,0
24160,1,1
24161,0,0
24162,-1,-1
24163,1,1
24164,0,0
24165,0,0
24166,0,0
24167,0,0
24168,0,0
24169,1,1
24170,0,0
24171,0,0
24172,-1,-1
24173,0,0
24174,0,0
24175,0,0
24176,0,0
24177,0,0
24178,0,0
24179,0,0
24180,0,0
24181,0,0
24182,2,1
24183,0,0
24184,0,0
24185,-2,-1
24186,0,0
24187,0,0
24188,0,0
24189,-2,-1
24190,0,0
24191,1,1
24192,3,1
24193,0,0
24194,0,0
24195,0,0
24196,-3,-1
24197,0,0
24198,0,0
24199,-1,-1
24200,0,0
24201,0,0
24202,2,1
24203,0,0
24204,0,0
24205,0,0
24206,0,0
24207,1,1
24208,0,0
24209,-1,-1
24210,1,1
24211,1,1
24212,1,1
24213,0,0
24214,-3,-1
24215,0,0
24216,0,0
24217,-1,-1
24218,-1,-1
24219,-1,-1
24220,0,0
24221,0,0
24222,0,0
24223,0,0
24224,-1,-1
24225,1,1
24226,0,0
24227,0,0
24228,-1,-1
24229,0,0
24230,2,1
24231,0,0
24232,0,0
24233,0,0
24234,0,0
24235,0,0
24236,1,1
24237,0,0
24238,-2,-1
24239,-1,-1
24240,-1,-1
24241,0,0
24242,0,0
24243,0,0
24244,0,0
24245,3,1
24246,3,1
24247,-1,-1
24248,2,1
24249,-1,-1
24250,2,1
24251,-1,-1
24252,1,1
24253,-1,-1
24254,0,0
24255,0,0
24256,0,0
24257,0,0
24258,0,0
24259,0,0
24260,-1,-1
24261,-2,-1
24262,0,0
24263,0,0
24264,0,0
24265,0,0
24266,0,0
24267,0,0
24268,-2,-1
24269,-1,-1
24270,0,0
24271,1,1
24272,0,0
24273,0,0
24274,-1,-1
24275,0,0
24276,-2,-1
24277,-2,-1
24278,1,1
24279,1,1
24280,0,0
24281,0,0
24282,0,0
24283,-1,-1
24284,0,0
24285,0,0
24286,-1,-1
24287,0,0
24288,0,0
24289,1,1
24290,0,0
24291,0,0
24292,0,0
24293,0,0
24294,-2,-1
24295,0,0
24296,1,1
24297,0,0
24298,0,0
24299,1,1
24300,0,0
24301,2,1
24302,-1,-1
24303,0,0
24304,-1,-1
24305,0,0
24306,0,0
24307,1,1
24308,2,1
24309,-1,-1
24310,0,0
24311,0,0
24312,-1,-1
24313,1,1
24314,1,1
24315,0,0
24316,1,1
24317,0,0
24318,1,1
24319,0,0
24320,1,1
24321,0,0
24322,0,0
24323,0,0
24324,0,0
24325,-1,-1
24326,0,0
24327,0,0
24328,0,0
24329,0,0
24330,0,0
24331,2,1
24332,1,1
24333,0,0
24334,0,0
24335,-1,-1
24336,0,0
24337,-1,-1
24338,0,0
24339,0,0
24340,-2,-1
24341,3,1
24342,1,1
24343,0,0
24344,0,0
24345,-3,-1
24346,-1,-1
24347,3,1
24348,1,1
24349,0,0
24350,-1,-1
24351,0,0
24352,-2,-1
24353,-2,-1
24354,0,0
24355,0,0
24356,-1,-1
24357,0,0
24358,0,0
24359,1,1
24360,-1,-1
24361,0,0
24362,0,0
24363,0,0
24364,0,0
24365,0,0
24366,0,0
24367,0,0
24368,0,0
24369,0,0
24370,3,1
24371,0,0
24372,-1,-1
24373,1,1
24374,0,0
24375,0,0
24376,0,0
24377,0,0
24378,0,0
24379,-1,-1
24380,0,0
24381,1,1
24382,0,0
24383,0,0
24384,0,0
24385,1,1
24386,0,0
24387,-1,-1
24388,0,0
24389,0,0
24390,2,1
24391,0,0
24392,0,0
24393,-1,-1
24394,-1,-1
24395,2,1
24396,0,0
24397,1,1
24398,0,0
24399,0,0
24400,1,1
24401,0,0
24402,0,0
24403,0,0
24404,-1,-1
24405,0,0
24406,-1,-1
24407,1,1
24408,0,0
24409,2,1
24410,0,0
24411,0,0
24412,0,0
24413,0,0
24414,-1,-1
24415,-1,-1
24416,0,0
24417,0,0
24418,-2,-1
24419,3,1
24420,1,1
24421,1,1
24422,1,1
24423,0,0
24424,-1,-1
24425,-4,-1
24426,0,0
24427,0,0
24428,0,0
24429,-3,-1
24430,0,0
24431,-1,-1
24432,0,0
24433,0,0
24434,3,1
24435,-1,-1
24436,3,1
24437,0,0
24438,2,1
24439,1,1
24440,0,0
24441,1,1
24442,0,0
24443,-2,-1
24444,-2,-1
24445,0,0
24446,0,0
24447,-2,-1
24448,1,1
24449,0,0
24450,-1,-1
24451,1,1
24452,-1,-1
24453,-1,-1
24454,0,0
24455,0,0
24456,2,1
24457,0,0
24458,0,0
24459,1,1
24460,0,0
24461,-3,-1
24462,-2,-1
24463,0,0
24464,-1,-1
24465,-2,-1
24466,0,0
24467,1,1
24468,0,0
24469,-1,-1
24470,2,1
24471,-3,-1
24472,0,0
24473,0,0
24474,1,1
24475,-2,-1
24476,1,1
24477,0,0
24478,-1,-1
24479,0,0
24480,2,1
24481,0,0
24482,0,0
24483,0,0
24484,0,0
24485,2,1
24486,0,0
24487,1,1
24488,0,0
24489,-2,-1
24490,1,1
24491,0,0
24492,0,0
24493,0,0
24494,0,0
24495,1,1
24496,0,0
24497,0,0
24498,3,1
24499,0,0
24500,0,0
24501,2,1
24502,2,1
24503,0,0
24504,0,0
24505,0,0
24506,2,1
24507,-1,-1
24508,0,0
24509,-1,-1
24510,0,0
24511,1,1
24512,0,0
24513,2,1
24514,1,1
24515,-1,-1
24516,1,1
24517,0,0
24518,0,0
24519,1,1
24520,0,0
24521,2,1
24522,0,0
24523,1,1
24524,1,1
24525,2,1
24526,1,1
24527,0,0
24528,0,0
24529,-2,-1
24530,1,1
24531,0,0
24532,0,0
24533,0,0
24534,2,1
24535,0,0
24536,0,0
24537,1,1
24538,-2,-1
24539,1,1
24540,0,0
24541,1,1
24542,0,0
24543,0,0
24544,-1,-1
24545,1,1
24546,1,1
24547,1,1
24548,1,1
24549,0,0
24550,0,0
24551,0,0
24552,1,1
24553,1,1
24554,0,0
24555,1,1
24556,0,0
24557,0,0
24558,1,1
24559,-1,-1
24560,0,0
24561,0,0
24562,0,0
24563,-1,-1
24564,0,0
24565,0,0
24566,-1,-1
24567,2,1
24568,0,0
24569,-2,-1
24570,0,0
24571,0,0
24572,-1,-1
24573,0,0
24574,0,0
24575,0,0
24576,-4,-1
24577,0,0
24578,0,0
24579,1,1
24580,1,1
24581,0,0
24582,0,0
24583,-1,-1
24584,0,0
24585,0,0
24586,0,0
24587,0,0
24588,0,0
24589,0,0
24590,0,0
24591,0,0
24592,0,0
24593,1,1
24594,1,1
24595,0,0
24596,0,0
24597,0,0
24598,0,0
24599,0,0
24600,0,0
24601,0,0
24602,0,0
24603,0,0
24604,0,0
24605,-3,-1
24606,0,0
24607,0,0
24608,1,1
24609,-1,-1
24610,0,0
24611,0,0
24612,-2,-1
24613,0,0
24614,2,1
24615,0,0
24616,-1,-1
24617,0,0
24618,0,0
24619,2,1
24620,1,1
24621,0,0
24622,-1,-1
24623,0,0
24624,0,0
24625,0,0
24626,1,1
24627,1,1
24628,0,0
24629,1,1
24630,1,1
24631,0,0
24632,0,0
24633,0,0
24634,-1,-1
24635,0,0
24636,0,0
24637,0,0
24638,-1,-1
24639,0,0
24640,0,0
24641,0,0
24642,0,0
24643,1,1
24644,1,1
24645,0,0
24646,0,0
24647,2,1
24648,1,1
24649,1,1
24650,1,1
24651,0,0
24652,0,0
24653,1,1
24654,2,1
24655,2,1
24656,0,0
24657,0,0
24658,1,1
24659,2,1
24660,0,0
24661,-1,-1
24662,1,1
24663,-1,-1
24664,0,0
24665,0,0
24666,-1,-1
24667,-1,-1
24668,-2,-1
24669,1,1
24670,1,1
24671,1,1
24672,1,1
24673,0,0
24674,0,0
24675,2,1
24676,-1,-1
24677,1,1
24678,0,0
24679,1,1
24680,2,1
24681,0,0
24682,0,0
24683,0,0
24684,-2,-1
24685,0,0
24686,0,0
24687,1,1
24688,1,1
24689,0,0
24690,0,0
24691,0,0
24692,0,0
24693,0,0
24694,0,0
24695,0,0
24696,-1,-1
24697,0,0
24698,0,0
24699,0,0
24700,0,0
24701,-3,-1
24702,-2,-1
24703,-2,-1
24704,0,0
24705,0,0
24706,0,0
24707,0,0
24708,0,0
24709,0,0
24710,0,0
24711,-2,-1
24712,-1,-1
24713,0,0
24714,0,0
24715,0,0
24716,0,0
24717,2,1
24718,0,0
24719,0,0
24720,1,1
24721,0,0
24722,0,0
24723,2,1
24724,0,0
24725,1,1
24726,0,0
24727,0,0
24728,0,0
24729,0,0
24730,-1,-1
24731,-1,-1
24732,1,1
24733,0,0
24734,0,0
24735,0,0
24736,0,0
24737,-1,-1
24738,0,0
24739,2,1
24740,5,1
24741,0,0
24742,-1,-1
24743,0,0
24744,0,0
24745,0,0
24746,0,0
24747,0,0
24748,0,0
24749,1,1
24750,0,0
24751,-2,-1
24752,0,0
24753,0,0
24754,0,0
24755,-1,-1
24756,1,1
24757,0,0
24758,0,0
24759,0,0
24760,0,0
24761,1,1
24762,3,1
24763,1,1
24764,-1,-1
24765,-1,-1
24766,1,1
24767,-2,-1
24768,0,0
24769,-1,-1
24770,1,1
24771,3,1
24772,-1,-1
24773,0,0
24774,0,0
24775,0,0
24776,0,0
24777,1,1
24778,0,0
24779,0,0
24780,1,1
24781,-1,-1
24782,2,1
24783,0,0
24784,0,0
24785,1,1
24786,0,0
24787,0,0
24788,0,0
24789,-1,-1
24790,1,1
24791,0,0
24792,2,1
24793,1,1
24794,1,1
24795,0,0
24796,-1,-1
24797,0,0
24798,3,1
24799,0,0
24800,-1,-1
24801,2,1
24802,-1,-1
24803,0,0
24804,0,0
24805,0,0
24806,0,0
24807,1,1
24808,-1,-1
24809,1,1
24810,1,1
24811,-1,-1
24812,1,1
24813,-1,-1
24814,0,0
24815,1,1
24816,1,1
24817,1,1
24818,1,1
24819,0,0
24820,0,0
24821,0,0
24822,0,0
24823,0,0
24824,1,1
24825,1,1
24826,0,0
24827,1,1
24828,0,0
24829,2,1
24830,0,0
24831,1,1
24832,0,0
24833,0,0
24834,0,0
24835,0,0
24836,0,0
24837,0,0
24838,0,0
24839,-1,-1
24840,1,1
24841,0,0
24842,3,1
24843,-2,-1
24844,0,0
24845,0,0
24846,2,1
24847,0,0
24848,0,0
24849,1,1
24850,0,0
24851,0,0
24852,0,0
24853,0,0
24854,-1,-1
24855,-1,-1
24856,1,1
24857,-1,-1
24858,1,1
24859,0,0
24860,0,0
24861,0,0
24862,2,1
24863,0,0
24864,0,0
24865,0,0
24866,1,1
24867,0,0
24868,1,1
24869,2,1
24870,-2,-1
24871,1,1
24872,1,1
24873,0,0
24874,1,1
24875,0,0
24876,0,0
24877,-2,-1
24878,0,0
24879,-1,-1
24880,0,0
24881,2,1
24882,-1,-1
24883,0,0
24884,-1,-1
24885,1,1
24886,-2,-1
24887,0,0
24888,0,0
24889,1,1
24890,0,0
24891,2,1
24892,0,0
24893,0,0
24894,-1,-1
24895,-2,-1
24896,1,1
24897,0,0
24898,-2,-1
24899,1,1
24900,0,0
24901,0,0
24902,0,0
24903,0,0
24904,-1,-1
24905,1,1
24906,-1,-1
24907,2,1
24908,0,0
24909,1,1
24910,0,0
24911,0,0
24912,1,1
24913,1,1
24914,2,1
24915,0,0
24916,0,0
24917,0,0
24918,0,0
24919,0,0
24920,0,0
24921,1,1
24922,-1,-1
24923,0,0
24924,0,0
24925,2,1
24926,-1,-1
24927,1,1
24928,2,1
24929,1,1
24930,0,0
24931,1,1
24932,1,1
24933,0,0
24934,1,1
24935,0,0
24936,0,0
24937,2,1
24938,0,0
24939,1,1
24940,1,1
24941,0,0
24942,1,1
24943,0,0
24944,2,1
24945,1,1
24946,0,0
24947,2,1
24948,1,1
24949,0,0
24950,0,0
24951,0,0
24952,1,1
24953,0,0
24954,0,0
24955,0,0
24956,0,0
24957,0,0
24958,0,0
24959,-2,-1
24960,2,1
24961,1,1
24962,0,0
24963,-3,-1
24964,1,1
24965,0,0
24966,1,1
24967,0,0
24968,0,0
24969,2,1
24970,2,1
24971,1,1
24972,-1,-1
24973,1,1
24974,-1,-1
24975,0,0
24976,1,1
24977,0,0
24978,0,0
24979,-1,-1
24980,0,0
24981,-1,-1
24982,0,0
24983,0,0
24984,0,0
24985,0,0
24986,-1,-1
24987,0,0
24988,2,1
24989,0,0
24990,0,0
24991,0,0
24992,-1,-1
24993,-1,-1
24994,0,0
24995,-2,-1
24996,0,0
24997,0,0
24998,-1,-1
24999,1,1
25000,1,1
25001,0,0
25002,0,0
25003,0,0
25004,1,1
25005,-1,-1
25006,0,0
25007,-1,-1
25008,0,0
25009,-1,-1
25010,-1,-1
25011,0,0
25012,0,0
25013,-1,-1
25014,-1,-1
25015,1,1
25016,-1,-1
25017,0,0
25018,-1,-1
25019,0,0
25020,0,0
25021,0,0
25022,0,0
25023,0,0
25024,0,0
25025,0,0
25026,0,0
25027,-1,-1
25028,0,0
25029,0,0
25030,-4,-1
25031,0,0
25032,0,0
25033,0,0
25034,-1,-1
25035,-2,-1
25036,-2,-1
25037,-1,-1
25038,0,0
25039,0,0
25040,1,1
25041,-1,-1
25042,2,1
25043,-2,-1
25044,1,1
25045,0,0
25046,0,0
25047,-1,-1
25048,2,1
25049,1,1
25050,0,0
25051,-2,-1
25052,2,1
25053,0,0
25054,-2,-1
25055,2,1
25056,0,0
25057,-2,-1
25058,0,0
25059,1,1
25060,0,0
25061,0,0
25062,-2,-1
25063,0,0
25064,-2,-1
25065,0,0
25066,0,0
25067,-1,-1
25068,0,0
25069,-1,-1
25070,3,1
25071,-1,-1
25072,0,0
25073,0,0
25074,1,1
25075,0,0
25076,0,0
25077,0,0
25078,0,0
25079,0,0
25080,0,0
25081,0,0
25082,1,1
25083,-2,-1
25084,0,0
25085,1,1
25086,0,0
25087,2,1
25088,0,0
25089,0,0
25090,-2,-1
25091,1,1
25092,0,0
25093,0,0
25094,0,0
25095,0,0
25096,0,0
25097,-3,-1
25098,0,0
25099,0,0
25100,0,0
25101,0,0
25102,0,0
25103,0,0
25104,0,0
25105,0,0
25106,0,0
25107,1,1
25108,1,1
25109,0,0
25110,0,0
25111,2,1
25112,0,0
25113,1,1
25114,0,0
25115,0,0
25116,0,0
25117,0,0
25118,0,0
25119,0,0
25120,1,1
25121,0,0
25122,0,0
25123,-1,-1
25124,0,0
25125,-2,-1
25126,0,0
25127,0,0
25128,0,0
25129,-1,-1
25130,2,1
25131,0,0
25132,0,0
25133,0,0
25134,1,1
25135,1,1
25136,0,0
25137,0,0
25138,0,0
25139,0,0
25140,0,0
25141,0,0
25142,-4,-1
25143,0,0
25144,0,0
25145,0,0
25146,-1,-1
25147,0,0
25148,0,0
25149,0,0
25150,0,0
25151,0,0
25152,1,1
25153,0,0
25154,-1,-1
25155,1,1
25156,-1,-1
25157,-1,-1
25158,0,0
25159,0,0
25160,1,1
25161,-1,-1
25162,-1,-1
25163,0,0
25164,0,0
25165,2,1
25166,0,0
25167,2,1
25168,2,1
25169,0,0
25170,0,0
25171,0,0
25172,0,0
25173,0,0
25174,0,0
25175,0,0
25176,0,0
25177,1,1
25178,-1,-1
25179,-1,-1
25180,1,1
25181,-2,-1
25182,0,0
25183,0,0
25184,2,1
25185,0,0
25186,0,0
25187,0,0
25188,-2,-1
25189,1,1
25190,0,0
25191,2,1
25192,2,1
25193,1,1
25194,0,0
25195,0,0
25196,-1,-1
25197,0,0
25198,0,0
25199,-3,-1
25200,0,0
25201,0,0
25202,0,0
25203,1,1
25204,0,0
25205,0,0
25206,0,0
25207,-1,-1
25208,0,0
25209,1,1
25210,0,0
25211,0,0
25212,0,0
25213,1,1
25214,0,0
25215,0,0
25216,0,0
25217,0,0
25218,0,0
25219,0,0
25220,-2,-1
25221,0,0
25222,0,0
25223,0,0
25224,0,0
25225,0,0
25226,0,0
25227,0,0
25228,-1,-1
25229,1,1
25230,0,0
25231,-1,-1
25232,0,0
25233,0,0
25234,0,0
25235,0,0
25236,0,0
25237,0,0
25238,0,0
25239,0,0
25240,1,1
25241,0,0
25242,-1,-1
25243,0,0
25244,0,0
25245,0,0
25246,0,0
25247,0,0
25248,1,1
25249,-1,-1
25250,0,0
25251,-2,-1
25252,1,1
25253,-1,-1
25254,0,0
25255,-1,-1
25256,0,0
25257,0,0
25258,0,0
25259,0,0
25260,0,0
25261,-1,-1
25262,0,0
25263,0,0
25264,0,0
25265,0,0
25266,1,1
25267,-2,-1
25268,0,0
25269,0,0
25270,-1,-1
25271,1,1
25272,1,1
25273,-1,-1
25274,-1,-1
25275,0,0
25276,1,1
25277,0,0
25278,0,0
25279,0,0
25280,-2,-1
25281,0,0
25282,-1,-1
25283,0,0
25284,0,0
25285,0,0
25286,0,0
25287,2,1
25288,0,0
25289,2,1
25290,0,0
25291,0,0
25292,0,0
25293,0,0
25294,0,0
25295,0,0
25296,0,0
25297,0,0
25298,1,1
25299,-1,-1
25300,-1,-1
25301,2,1
25302,0,0
25303,0,0
25304,2,1
25305,1,1
25306,-1,-1
25307,1,1
25308,0,0
25309,0,0
25310,0,0
25311,2,1
25312,0,0
25313,1,1
25314,0,0
25315,0,0
25316,-1,-1
25317,-4,-1
25318,-1,-1
25319,0,0
25320,0,0
25321,0,0
25322,-1,-1
25323,0,0
25324,0,0
25325,0,0
25326,-1,-1
25327,0,0
25328,0,0
25329,-1,-1
25330,0,0
25331,0,0
25332,1,1
25333,1,1
25334,0,0
25335,2,1
25336,-1,-1
25337,0,0
25338,-1,-1
25339,0,0
25340,0,0
25341,0,0
25342,0,0
25343,-1,-1
25344,1,1
25345,0,0
25346,0,0
25347,-1,-1
25348,-2,-1
25349,0,0
25350,0,0
25351,0,0
25352,-2,-1
25353,-2,-1
25354,-2,-1
25355,0,0
25356,0,0
25357,2,1
25358,0,0
25359,0,0
25360,2,1
25361,0,0
25362,-6,-1
25363,2,1
25364,-1,-1
25365,0,0
25366,0,0
25367,2,1
25368,1,1
25369,-2,-1
25370,2,1
25371,0,0
25372,2,1
25373,-2,-1
25374,0,0
25375,0,0
25376,-3,-1
25377,-1,-1
25378,-1,-1
25379,1,1
25380,-2,-1
25381,0,0
25382,0,0
25383,2,1
25384,0,0
25385,0,0
25386,-1,-1
25387,-1,-1
25388,1,1
25389,0,0
25390,0,0
25391,0,0
25392,-1,-1
25393,0,0
25394,0,0
25395,0,0
25396,-2,-1
25397,1,1
25398,0,0
25399,0,0
25400,1,1
25401,1,1
25402,2,1
25403,0,0
25404,0,0
25405,0,0
25406,0,0
25407,-1,-1
25408,0,0
25409,0,0
25410,0,0
25411,0,0
25412,-2,-1
25413,2,1
25414,0,0
25415,0,0
25416,1,1
25417,-1,-1
25418,0,0
25419,-1,-1
25420,0,0
25421,1,1
25422,0,0
25423,1,1
25424,-4,-1
25425,0,0
25426,1,1
25427,2,1
25428,0,0
25429,0,0
25430,0,0
25431,1,1
25432,0,0
25433,0,0
25434,1,1
25435,-2,-1
25436,1,1
25437,2,1
25438,0,0
25439,-2,-1
25440,-1,-1
25441,-1,-1
25442,0,0
25443,0,0
25444,-1,-1
25445,-1,-1
25446,-1,-1
25447,-1,-1
25448,0,0
25449,0,0
25450,1,1
25451,0,0
25452,0,0
25453,0,0
25454,0,0
25455,-2,-1
25456,0,0
25457,1,1
25458,0,0
25459,2,1
25460,1,1
25461,0,0
25462,-2,-1
25463,-1,-1
25464,0,0
25465,0,0
25466,-2,-1
25467,0,0
25468,1,1
25469,2,1
25470,0,0
25471,0,0
25472,0,0
25473,2,1
25474,0,0
25475,1,1
25476,0,0
25477,0,0
25478,2,1
25479,0,0
25480,-1,-1
25481,2,1
25482,-2,-1
25483,0,0
25484,-2,-1
25485,1,1
25486,0,0
25487,0,0
25488,0,0
25489,2,1
25490,0,0
25491,1,1
25492,-4,-1
25493,0,0
25494,0,0
25495,0,0
25496,1,1
25497,-1,-1
25498,2,1
25499,0,0
25500,0,0
25501,0,0
25502,0,0
25503,0,0
25504,-3,-1
25505,0,0
25506,0,0
25507,0,0
25508,0,0
25509,0,0
25510,1,1
25511,0,0
25512,2,1
25513,2,1
25514,0,0
25515,-1,-1
25516,-1,-1
25517,1,1
25518,0,0
25519,-2,-1
25520,1,1
25521,1,1
25522,1,1
25523,1,1
25524,0,0
25525,-1,-1
25526,1,1
25527,0,0
25528,0,0
25529,0,0
25530,-1,-1
25531,0,0
25532,1,1
25533,-2,-1
25534,0,0
25535,-3,-1
25536,3,1
25537,2,1
25538,-1,-1
25539,2,1
25540,0,0
25541,0,0
25542,1,1
25543,1,1
25544,-1,-1
25545,2,1
25546,0,0
25547,0,0
25548,1,1
25549,0,0
25550,0,0
25551,0,0
25552,0,0
25553,0,0
25554,1,1
25555,0,0
25556,-3,-1
25557,-1,-1
25558,-1,-1
25559,0,0
25560,-1,-1
25561,0,0
25562,-1,-1
25563,0,0
25564,-1,-1
25565,0,0
25566,0,0
25567,-1,-1
25568,-1,-1
25569,-1,-1
25570,0,0
25571,0,0
25572,-1,-1
25573,0,0
25574,0,0
25575,1,1
25576,0,0
25577,0,0
25578,-1,-1
25579,-2,-1
25580,1,1
25581,-1,-1
25582,1,1
25583,-2,-1
25584,1,1
25585,0,0
25586,1,1
25587,0,0
25588,-1,-1
25589,0,0
25590,1,1
25591,0,0
25592,2,1
25593,0,0
25594,1,1
25595,0,0
25596,1,1
25597,0,0
25598,-1,-1
25599,3,1
25600,0,0
25601,0,0
25602,-1,-1
25603,0,0
25604,0,0
25605,0,0
25606,1,1
25607,2,1
25608,0,0
25609,-1,-1
25610,1,1
25611,1,1
25612,0,0
25613,-2,-1
25614,0,0
25615,2,1
25616,0,0
25617,1,1
25618,0,0
25619,0,0
25620,0,0
25621,0,0
25622,-2,-1
25623,2,1
25624,0,0
25625,0,0
25626,0,0
25627,-1,-1
25628,0,0
25629,-3,-1
25630,0,0
25631,1,1
25632,2,1
25633,0,0
25634,-1,-1
25635,0,0
25636,-1,-1
25637,-1,-1
25638,0,0
25639,0,0
25640,1,1
25641,0,0
25642,-1,-1
25643,-1,-1
25644,0,0
25645,2,1
25646,0,0
25647,0,0
25648,0,0
25649,0,0
25650,0,0
25651,2,1
25652,2,1
25653,-2,-1
25654,-1,-1
25655,0,0
25656,0,0
25657,0,0
25658,0,0
25659,0,0
25660,1,1
25661,1,1
25662,1,1
25663,-2,-1
25664,0,0
25665,2,1
25666,0,0
25667,-5,-1
25668,0,0
25669,0,0
25670,0,0
25671,-1,-1
25672,0,0
25673,0,0
25674,0,0
25675,0,0
25676,1,1
25677,0,0
25678,-1,-1
25679,1,1
25680,1,1
25681,1,1
25682,0,0
25683,3,1
25684,0,0
25685,0,0
25686,0,0
25687,-2,-1
25688,2,1
25689,-2,-1
25690,2,1
25691,1,1
25692,0,0
25693,0,0
25694,0,0
25695,0,0
25696,0,0
25697,0,0
25698,3,1
25699,-1,-1
25700,0,0
25701,0,0
25702,-1,-1
25703,0,0
25704,0,0
25705,0,0
25706,0,0
25707,0,0
25708,0,0
25709,-1,-1
25710,0,0
25711,-2,-1
25712,-1,-1
25713,0,0
25714,0,0
25715,-2,-1
25716,-1,-1
25717,-1,-1
25718,1,1
25719,0,0
25720,0,0
25721,0,0
25722,0,0
25723,0,0
25724,0,0
25725,0,0
25726,0,0
25727,-1,-1
25728,-2,-1
25729,-1,-1
25730,0,0
25731,0,0
25732,-1,-1
25733,0,0
25734,-1,-1
25735,1,1
25736,0,0
25737,0,0
25738,0,0
25739,0,0
25740,-2,-1
25741,0,0
25742,1,1
25743,0,0
25744,0,0
25745,1,1
25746,1,1
25747,0,0
25748,1,1
25749,-1,-1
25750,-2,-1
25751,0,0
25752,1,1
25753,0,0
25754,0,0
25755,0,0
25756,-1,-1
25757,0,0
25758,0,0
25759,0,0
25760,-1,-1
25761,0,0
25762,0,0
25763,0,0
25764,0,0
25765,2,1
25766,-1,-1
25767,-2,-1
25768,0,0
25769,0,0
25770,2,1
25771,0,0
25772,0,0
25773,0,0
25774,0,0
25775,0,0
25776,0,0
25777,0,0
25778,0,0
25779,0,0
25780,2,1
25781,0,0
25782,0,0
25783,0,0
25784,1,1
25785,0,0
25786,0,0
25787,0,0
25788,-1,-1
25789,0,0
25790,-1,-1
25791,0,0
25792,-2,-1
25793,0,0
25794,-1,-1
25795,0,0
25796,-1,-1
25797,0,0
25798,1,1
25799,-1,-1
25800,1,1
25801,0,0
25802,0,0
25803,-2,-1
25804,1,1
25805,0,0
25806,0,0
25807,1,1
25808,2,1
25809,1,1
25810,-1,-1
25811,2,1
25812,1,1
25813,1,1
25814,0,0
25815,-2,-1
25816,-1,-1
25817,-2,-1
25818,0,0
25819,0,0
25820,0,0
25821,0,0
25822,-1,-1
25823,0,0
25824,0,0
25825,0,0
25826,2,1
25827,0,0
25828,0,0
25829,1,1
25830,-1,-1
25831,0,0
25832,0,0
25833,0,0
25834,2,1
25835,-1,-1
25836,1,1
25837,1,1
25838,0,0
25839,1,1
25840,0,0
25841,0,0
25842,0,0
25843,1,1
25844,0,0
25845,0,0
25846,0,0
25847,2,1
25848,0,0
25849,0,0
25850,1,1
25851,0,0
25852,2,1
25853,0,0
25854,1,1
25855,0,0
25856,-1,-1
25857,0,0
25858,0,0
25859,0,0
25860,2,1
25861,0,0
25862,0,0
25863,0,0
25864,0,0
25865,0,0
25866,1,1
25867,0,0
25868,0,0
25869,2,1
25870,0,0
25871,0,0
25872,0,0
25873,0,0
25874,0,0
25875,-1,-1
25876,0,0
25877,-1,-1
25878,0,0
25879,0,0
25880,-1,-1
25881,0,0
25882,0,0
25883,0,0
25884,0,0
25885,0,0
25886,0,0
25887,0,0
25888,0,0
25889,0,0
25890,0,0
25891,0,0
25892,0,0
25893,3,1
25894,0,0
25895,0,0
25896,0,0
25897,0,0
25898,1,1
25899,0,0
25900,0,0
25901,0,0
25902,0,0
25903,1,1
25904,2,1
25905,1,1
25906,0,0
25907,0,0
25908,3,1
25909,-1,-1
25910,1,1
25911,1,1
25912,-1,-1
25913,0,0
25914,0,0
25915,2,1
25916,0,0
25917,1,1
25918,0,0
25919,0,0
25920,-1,-1
25921,-1,-1
25922,-1,-1
25923,3,1
25924,0,0
25925,1,1
25926,0,0
25927,0,0
25928,-2,-1
25929,-1,-1
25930,0,0
25931,0,0
25932,0,0
25933,-2,-1
25934,0,0
25935,0,0
25936,-1,-1
25937,2,1
25938,0,0
25939,1,1
25940,-1,-1
25941,1,1
25942,0,0
25943,2,1
25944,0,0
25945,0,0
25946,0,0
25947,-1,-1
25948,-1,-1
25949,0,0
25950,1,1
25951,-1,-1
25952,-1,-1
25953,1,1
25954,-1,-1
25955,0,0
25956,0,0
25957,4,1
25958,1,1
25959,0,0
25960,0,0
25961,0,0
25962,1,1
25963,0,0
25964,0,0
25965,0,0
25966,-3,-1
25967,0,0
25968,0,0
25969,-1,-1
25970,1,1
25971,0,0
25972,1,1
25973,0,0
25974,0,0
25975,0,0
25976,-1,-1
25977,0,0
25978,0,0
25979,1,1
25980,0,0
25981,1,1
25982,0,0
25983,1,1
25984,-1,-1
25985,0,0
25986,0,0
25987,2,1
25988,2,1
25989,1,1
25990,1,1
25991,1,1
25992,1,1
25993,-1,-1
25994,0,0
25995,0,0
25996,0,0
25997,1,1
25998,0,0
25999,0,0
26000,0,0
26001,0,0
26002,-1,-1
26003,0,0
26004,3,1
26005,1,1
26006,-1,-1
26007,0,0
26008,-2,-1
26009,0,0
26010,0,0
26011,3,1
26012,1,1
26013,0,0
26014,1,1
26015,0,0
26016,-3,-1
26017,0,0
26018,1,1
26019,0,0
26020,0,0
26021,0,0
26022,1,1
26023,2,1
26024,0,0
26025,1,1
26026,2,1
26027,-1,-1
26028,0,0
26029,-1,-1
26030,0,0
26031,0,0
26032,0,0
26033,1,1
26034,2,1
26035,0,0
26036,-1,-1
26037,1,1
26038,-1,-1
26039,1,1
26040,0,0
26041,-1,-1
26042,-1,-1
